STATE,COUNTY,TOTAL,NUM.M11-12,NUM.F11-12,NUM.M11-12,PP.F11-12,PP.M11-12,PPF11-12,PP.M18-26,PP.F18-26
51,1,596172,4501,4006,15952,15832,0.007549835,0.006719537,0.026757379,0.026556095
51,3,1838528,13994,13654,62129,63092,0.007611524,0.007426593,0.033792795,0.034316584
51,5,289308,2308,2141,6603,6673,0.007977657,0.007400418,0.022823427,0.023065384
51,7,229690,1830,1760,6253,6080,0.00796726,0.007662502,0.027223649,0.02647046
51,9,578432,4543,4150,16375,18346,0.007853991,0.007174568,0.028309291,0.031716779
51,11,273144,2292,2149,7658,7640,0.008391178,0.007867645,0.028036494,0.027970594
51,13,3943434,19182,18647,214056,225286,0.004864288,0.00472862,0.054281624,0.057129395
51,15,1332900,10530,9927,38878,32349,0.007900068,0.00744767,0.02916798,0.024269638
51,17,83246,576,488,2048,1936,0.006919251,0.005862144,0.024601783,0.023256373
51,19,1357532,11192,10844,32644,31117,0.008244373,0.007988025,0.024046579,0.022921743
51,21,120580,840,704,3706,2561,0.006966329,0.005838448,0.030734782,0.021239011
51,23,597008,5184,4836,13382,12218,0.008683301,0.008100394,0.02241511,0.020465387
51,25,304548,2154,1965,12893,8029,0.007072777,0.006452185,0.04233487,0.02636366
51,27,423932,2920,2758,13381,10932,0.006887897,0.00650576,0.031564024,0.025787155
51,29,307442,2114,1883,11999,7768,0.006876094,0.006124732,0.0390285,0.025266554
51,31,989718,7636,7551,32017,31334,0.007715329,0.007629446,0.032349619,0.031659523
51,33,525320,4320,4148,15320,16159,0.008223559,0.007896139,0.029163177,0.030760298
51,35,537850,4132,3862,12853,12705,0.007682439,0.007180441,0.023896997,0.023621828
51,36,128914,905,738,3238,3301,0.007020184,0.005724747,0.02511752,0.025606218
51,37,222822,1868,1748,6300,5464,0.008383373,0.007844827,0.028273689,0.024521816
51,41,5859054,55961,52954,166680,171262,0.009551201,0.009037978,0.028448279,0.029230316
51,43,255660,2129,2086,6041,5377,0.008327466,0.008159274,0.023629039,0.021031839
51,45,93486,706,729,2261,2156,0.007551933,0.007797959,0.02418544,0.023062277
51,47,864650,8030,7643,25204,23535,0.009286995,0.008839415,0.029149367,0.027219106
51,49,177952,1345,1377,5355,5324,0.007558218,0.007738042,0.030092384,0.02991818
51,51,279902,2084,2072,7911,7122,0.007445463,0.007402591,0.028263464,0.02544462
51,53,505996,4089,3745,14970,14661,0.008081092,0.007401244,0.029585214,0.028974537
51,57,200588,1375,1482,5356,5934,0.006854847,0.007388278,0.026701498,0.029583026
51,59,20040050,171085,162353,641163,619533,0.008537154,0.008101427,0.031994082,0.030914743
51,61,1204470,11469,10922,30943,30299,0.00952203,0.009067889,0.025690138,0.025155463
51,63,278562,2228,2088,6626,6512,0.007998219,0.007495638,0.023786446,0.023377201
51,65,466696,3701,3709,9701,13446,0.007930216,0.007947358,0.020786551,0.028811046
51,67,1012044,7317,7388,26931,26670,0.007229923,0.007300078,0.026610503,0.026352609
51,69,1452664,13019,12604,42164,41131,0.008962155,0.008676473,0.029025294,0.028314187
51,71,306720,2508,2374,7900,7790,0.008176839,0.007739958,0.02575639,0.025397757
51,73,665332,5459,4970,18583,17940,0.008204926,0.007469955,0.027930417,0.026963982
51,75,392974,3082,2944,8579,7558,0.007842758,0.00749159,0.021830961,0.019232825
51,77,275790,1884,1912,6538,6375,0.006831285,0.006932811,0.023706443,0.023115414
51,79,338892,3152,2718,8828,9153,0.009300898,0.008020254,0.026049597,0.027008605
51,81,214396,1250,1244,11199,4096,0.005830333,0.005802347,0.052235116,0.019104834
51,83,642354,5085,5050,16181,15805,0.007916196,0.007861709,0.02519016,0.024604813
51,85,1821250,17348,16404,47933,44565,0.009525326,0.009007001,0.026318737,0.024469458
51,87,5683986,48569,45691,177794,193994,0.008544884,0.008038549,0.03127981,0.034129922
51,89,953832,6991,6841,24211,24518,0.007329383,0.007172123,0.025382877,0.025704736
51,91,40740,210,242,777,793,0.005154639,0.005940108,0.019072165,0.019464899
51,93,642622,5349,5127,16462,15504,0.008323711,0.007978252,0.025616926,0.024126158
51,95,1259672,10041,9614,32783,31954,0.007971123,0.007632146,0.026025029,0.025366921
51,97,127184,926,869,3616,3035,0.00728079,0.00683262,0.028431249,0.023863065
51,99,442864,4300,4125,13594,12568,0.009709527,0.009314372,0.030695654,0.028378915
51,101,289234,2658,2432,8087,8106,0.009189791,0.008408417,0.02796006,0.028025751
51,103,201548,1218,1108,4088,3915,0.006043225,0.00549745,0.02028301,0.019424653
51,105,453836,3374,3150,15189,11150,0.007434404,0.006940833,0.033468037,0.024568346
51,107,6158658,64460,63554,152243,155131,0.010466566,0.010319456,0.024720158,0.025189092
51,109,610030,4626,4368,15472,16507,0.007583234,0.007160304,0.025362687,0.027059325
51,111,227788,1617,1466,7161,5558,0.007098706,0.006435809,0.031437126,0.024399881
51,113,237372,1835,1966,5991,6030,0.007730482,0.008282358,0.025238866,0.025403165
51,115,160206,1096,1069,3318,3159,0.006841192,0.006672659,0.020710835,0.019718363
51,117,573510,4075,4053,15805,13344,0.007105369,0.007067008,0.027558369,0.023267249
51,119,194718,1121,1078,4790,4144,0.005757044,0.005536211,0.024599677,0.021282059
51,121,1728746,9517,9029,141391,109845,0.005505147,0.005222861,0.081788186,0.063540277
51,125,268448,2009,1860,6186,6008,0.007483758,0.006928716,0.023043569,0.022380498
51,127,348890,2931,2688,9832,8002,0.008400929,0.007704434,0.028180802,0.022935596
51,131,220354,1509,1428,5730,5571,0.006848072,0.006480481,0.026003612,0.025282046
51,133,221570,1377,1188,4403,4523,0.00621474,0.005361737,0.019871824,0.020413413
51,135,283274,1997,1972,11729,6922,0.007049712,0.006961458,0.041405141,0.024435705
51,137,617240,5157,4802,15886,15674,0.008354935,0.007779794,0.025737152,0.025393688
51,139,429888,3317,3169,11505,11405,0.007715963,0.007371688,0.026762785,0.026530166
51,141,329474,2274,2223,7135,6962,0.00690191,0.006747118,0.02165573,0.021130651
51,143,1132002,9207,8451,29810,27182,0.008133378,0.007465535,0.026333876,0.024012325
51,145,507552,4111,3802,14842,10041,0.008099663,0.007490858,0.029242324,0.019783195
51,147,417310,2569,2436,26723,22075,0.006156095,0.005837387,0.064036328,0.052898325
51,149,664294,5368,5409,27815,18086,0.008080759,0.008142479,0.041871521,0.027225897
51,153,7696360,76564,73516,256545,246010,0.009948079,0.009552048,0.03333329,0.031964461
51,155,622734,4363,4110,17731,15727,0.007006202,0.006599929,0.028472831,0.025254764
51,157,133914,1002,953,2971,2991,0.007482414,0.007116508,0.02218588,0.02233523
51,159,162604,1043,991,6515,3243,0.006414356,0.006094561,0.040066665,0.019944159
51,161,1676910,13963,13141,42402,44162,0.008326625,0.007836437,0.025285794,0.026335343
51,163,403408,2690,2759,10659,10115,0.006668187,0.00683923,0.026422381,0.025073871
51,165,1396504,11877,11702,40314,40425,0.008504809,0.008379496,0.028867801,0.028947286
51,167,510348,3588,3697,14387,13439,0.007030497,0.007244077,0.028190568,0.026333012
51,169,408668,2832,2861,11404,9937,0.006929831,0.007000793,0.027905292,0.024315581
51,171,765252,5973,5791,20655,20397,0.007805272,0.007567442,0.026991109,0.026653965
51,173,572382,4354,4029,15381,15550,0.007606808,0.007039005,0.026871914,0.027167172
51,175,331864,2416,2500,8932,8046,0.007280091,0.007533206,0.02691464,0.024244871
51,177,2277940,22910,21732,68116,68935,0.010057333,0.009540199,0.029902456,0.030261991
51,179,2435532,25452,24917,91441,73576,0.010450284,0.010230619,0.037544569,0.030209416
51,181,123564,886,908,3430,3335,0.007170373,0.007348419,0.027758894,0.026990062
51,183,213822,1254,1201,13480,4619,0.005864691,0.005616821,0.063043092,0.02160208
51,185,793652,5890,5502,23466,20303,0.007421389,0.006932509,0.029567115,0.025581741
51,187,688450,5698,5660,20857,20078,0.008276563,0.008221367,0.030295592,0.029164064
51,191,984384,7115,6894,27862,25457,0.00722787,0.007003365,0.028303995,0.025860843
51,193,315260,2095,2108,8711,8247,0.006645309,0.006686544,0.027631162,0.026159361
51,195,732680,5509,5018,30396,21960,0.007518971,0.006848829,0.041486051,0.029972157
51,197,525478,4060,3648,13852,13753,0.007726299,0.006942251,0.026360761,0.026172361
51,199,1192680,11768,11373,36957,32664,0.009866854,0.009535668,0.030986518,0.027387061
51,510,2645722,11600,11444,101668,118567,0.004384436,0.004325473,0.038427318,0.04481461
51,520,316080,2447,2131,9907,10356,0.007741711,0.006741964,0.031343331,0.032763857
51,530,119450,921,853,4625,4899,0.007710339,0.007141063,0.038719129,0.041012976
51,540,803666,3646,3307,63363,68449,0.004536711,0.004114894,0.078842454,0.085170954
51,550,4119116,38279,36670,139984,134397,0.009293013,0.008902396,0.033983991,0.032627632
51,570,314464,2579,2604,9457,9797,0.008201257,0.008280757,0.030073395,0.0311546
51,580,103874,794,751,3193,2962,0.007643876,0.007229913,0.030739165,0.028515317
51,590,766732,5722,5472,24251,25988,0.007462842,0.007136783,0.031629044,0.033894503
51,595,102832,972,927,2981,3465,0.009452311,0.009014704,0.028989031,0.033695737
51,600,416996,2821,2907,16589,14334,0.006765053,0.00697129,0.039782156,0.03437443
51,610,235552,2194,2059,6166,6232,0.009314292,0.00874117,0.02617681,0.026457003
51,620,152454,1256,1170,4442,5186,0.008238551,0.007674446,0.029136658,0.034016818
51,630,474842,2935,2752,24619,32807,0.006181003,0.005795612,0.05184672,0.06909035
51,640,124326,961,978,3367,3687,0.007729678,0.007866416,0.027082026,0.029655905
51,650,2465206,18985,18024,107473,103945,0.007701182,0.007311357,0.043595951,0.042164833
51,660,913014,4478,4317,72720,80231,0.004904635,0.004728296,0.079648286,0.087874885
51,670,403956,3491,3205,13169,14990,0.00864203,0.007934032,0.032600085,0.037108002
51,678,126430,469,459,14050,6878,0.003709563,0.003630467,0.111128688,0.054401645
51,680,1394534,8606,8508,81054,86304,0.006171237,0.006100963,0.058122642,0.06188734
51,683,717606,6526,6261,27508,26751,0.009094127,0.008724843,0.038333013,0.037278116
51,685,274520,2528,2489,10946,10677,0.009208801,0.009066735,0.039873233,0.038893341
51,690,245612,1883,1740,6232,7246,0.007666564,0.007084344,0.025373353,0.029501816
51,700,3262096,25089,24465,152328,149521,0.007691067,0.007499779,0.046696357,0.045835867
51,710,4401412,27648,27193,334770,227862,0.006281621,0.006178245,0.076059683,0.051770205
51,720,71558,539,503,2625,2560,0.007532351,0.007029263,0.036683529,0.035775175
51,730,578626,3765,3599,22604,25956,0.006506794,0.006219907,0.039064957,0.044857991
51,735,217666,2182,1957,5444,4556,0.010024533,0.008990839,0.025010796,0.020931151
51,740,1725398,13120,12437,71258,69161,0.007604043,0.007208192,0.041299457,0.040084085
51,750,303940,1428,1312,27400,28883,0.004698296,0.004316641,0.090149372,0.095028624
51,760,3805808,21371,20986,203148,222109,0.005615365,0.005514204,0.053378415,0.058360537
51,770,1768482,12355,11624,61224,66463,0.006986218,0.006572869,0.034619521,0.037581949
51,775,451694,3364,3203,16091,17201,0.00744752,0.007091084,0.035623674,0.03808109
51,790,433056,2670,2628,11716,17329,0.006165484,0.006068499,0.027054238,0.04001561
51,800,1548186,14052,13656,45045,46626,0.009076429,0.008820646,0.029095341,0.030116536
51,810,8012870,65275,62781,344270,316661,0.00814627,0.00783502,0.042964631,0.039519049
51,820,381844,2929,2794,12042,12978,0.007670672,0.007317124,0.031536439,0.033987702
51,830,261436,899,902,19534,22126,0.0034387,0.003450175,0.074718095,0.084632568
51,840,484026,3652,3504,19446,19450,0.007545049,0.007239281,0.040175528,0.040183792
53,1,341282,3835,3821,11717,10775,0.011237042,0.01119602,0.034332312,0.031572131
53,3,394878,2930,2961,10783,11528,0.007420013,0.007498519,0.027307168,0.029193827
53,5,3289942,31957,30067,109707,105990,0.009713545,0.009139067,0.033346181,0.032216373
53,7,1329562,11568,11196,41239,38506,0.00870061,0.008420818,0.031016982,0.028961417
53,9,1301912,8457,8134,36725,30469,0.006495831,0.006247734,0.028208512,0.023403271
53,11,7929020,76075,72077,240783,239436,0.009594502,0.009090278,0.030367309,0.030197427
53,13,72258,467,550,1563,1448,0.006462952,0.007611614,0.021630823,0.020039304
53,15,1847754,15655,15189,52350,52777,0.008472448,0.00822025,0.028331694,0.028562785
53,17,709418,6828,6503,21914,20161,0.009624791,0.009166669,0.03089011,0.02841907
53,19,137070,917,861,3731,3116,0.006690012,0.006281462,0.027219669,0.02273291
53,21,1515268,17285,16259,60688,53791,0.011407223,0.010730115,0.040051001,0.035499331
53,23,40404,319,318,836,718,0.007895258,0.007870508,0.020691021,0.017770518
53,25,1642442,17022,16496,59478,52928,0.010363836,0.010043581,0.036213151,0.032225187
53,27,1293956,9765,9374,41807,34331,0.007546624,0.00724445,0.032309445,0.026531814
53,29,1430580,9885,9286,53966,43317,0.006909785,0.006491074,0.037723161,0.030279327
53,31,542362,2840,2784,11282,9382,0.005236355,0.005133103,0.020801605,0.01729841
53,33,36341018,261099,249763,1384138,1336540,0.007184691,0.006872757,0.038087486,0.036777726
53,35,4591792,35842,33794,197607,145171,0.007805667,0.007359654,0.043034833,0.031615326
53,37,756664,4809,4720,47653,42778,0.006355529,0.006237907,0.062977755,0.056535001
53,39,372728,3052,2723,8672,7979,0.008188277,0.007305596,0.023266296,0.021407031
53,41,1361476,11025,10693,40290,37603,0.008097829,0.007853976,0.029592883,0.02761929
53,43,187730,1597,1611,3824,3517,0.008506898,0.008581473,0.02036968,0.018734353
53,45,1096720,7989,7448,34479,26076,0.007284448,0.006791159,0.031438289,0.023776351
53,47,742640,6038,5590,19304,18378,0.008130454,0.0075272,0.025993752,0.024746849
53,49,374586,2238,2153,8343,7800,0.005974596,0.005747679,0.022272589,0.020822989
53,51,233800,1925,1713,4679,4703,0.008233533,0.007326775,0.020012831,0.020115483
53,53,14707100,124825,119842,557094,529519,0.008487397,0.008148581,0.037879256,0.036004311
53,55,286818,1647,1642,4990,5286,0.005742317,0.005724885,0.017397792,0.018429806
53,57,2141882,17241,16622,65704,62301,0.008049463,0.007760465,0.030675826,0.029087037
53,59,201906,1633,1586,4614,4343,0.008087922,0.007855141,0.022852218,0.02151001
53,61,13315404,111707,107059,457775,425427,0.008389306,0.008040237,0.034379355,0.031949988
53,63,8634832,70422,66212,333273,323120,0.008155573,0.007668013,0.03859635,0.037420531
53,65,785488,6952,6707,16964,15816,0.008850549,0.008538641,0.021596765,0.020135253
53,67,4691306,38291,35833,159134,157939,0.008162119,0.007638172,0.033921045,0.033666318
53,69,72398,521,523,1392,1135,0.007196331,0.007223956,0.01922705,0.015677229
53,71,1070056,8372,8284,46437,37186,0.00782389,0.007741651,0.043396794,0.034751452
53,73,3711986,27207,25907,164206,158577,0.0073295,0.006979283,0.044236697,0.042720258
53,75,833820,4227,4049,75939,65769,0.005069439,0.004855964,0.091073613,0.078876736
53,77,4430840,46169,44294,155043,147636,0.01041992,0.00999675,0.034991785,0.033320093
54,1,301678,2358,2150,8942,9904,0.007816281,0.007126804,0.029640875,0.032829706
54,3,1939074,16968,16769,58249,60816,0.008750569,0.008647942,0.030039596,0.031363424
54,5,433032,3703,3310,11378,10782,0.008551331,0.007643777,0.026275194,0.024898853
54,7,260856,1853,1887,7468,6651,0.007103536,0.007233876,0.028628822,0.025496826
54,9,426882,2966,2893,12281,11538,0.006948056,0.006777048,0.028769074,0.027028547
54,11,1737338,12044,11237,70868,70552,0.006932445,0.006467941,0.040791141,0.040609254
54,13,135898,907,941,3473,3203,0.006674123,0.006924311,0.025555932,0.023569147
54,15,165398,1395,1391,4062,3914,0.008434201,0.008410017,0.024558943,0.023664131
54,17,149188,1112,961,5310,3428,0.007453683,0.006441537,0.035592675,0.022977719
54,19,820014,6120,5644,23847,20701,0.007463287,0.006882809,0.029081211,0.025244691
54,21,154734,754,774,9217,4499,0.004872879,0.005002133,0.05956674,0.029075704
54,23,213160,1725,1500,5263,5132,0.008092513,0.007036968,0.024690373,0.024075812
54,25,640234,4695,4491,18152,17087,0.007333256,0.007014623,0.028352134,0.026688679
54,27,425936,3449,3302,11017,9970,0.008097461,0.007752338,0.025865388,0.023407272
54,29,545292,4147,3844,13139,13036,0.0076051,0.007049434,0.024095347,0.023906457
54,31,251604,1895,1823,6728,6317,0.007531677,0.007245513,0.026740433,0.025106914
54,33,1241236,9502,9300,34542,34892,0.007655273,0.007492532,0.027828713,0.02811069
54,35,526044,4360,4006,14303,13559,0.00828828,0.007615333,0.027189741,0.02577541
54,37,985230,8518,8058,28594,29333,0.008645697,0.008178801,0.029022665,0.029772743
54,39,3438424,24959,24225,100705,101520,0.007258849,0.007045379,0.029288127,0.029525155
54,41,295294,2064,2020,7879,7890,0.006989644,0.00684064,0.026681883,0.026719134
54,43,388280,3176,2950,10256,10100,0.008179664,0.00759761,0.026413928,0.026012156
54,45,644994,4794,4692,17947,16755,0.007432627,0.007274486,0.027825065,0.025976986
54,47,378748,2645,2557,10518,10090,0.006983535,0.006751191,0.027770444,0.026640405
54,49,1019108,7156,6779,34796,34157,0.007021827,0.006651896,0.034143584,0.033516565
54,51,587166,4302,4294,16219,14996,0.007326719,0.007313094,0.027622512,0.025539626
54,53,489244,3929,3562,12233,13656,0.008030758,0.007280621,0.025003884,0.027912453
54,55,1113350,7930,7831,33193,34295,0.007122648,0.007033727,0.029813626,0.030803431
54,57,501448,3888,3467,14690,13650,0.007753546,0.006913977,0.029295161,0.027221167
54,59,469562,3791,3497,12982,13420,0.008073481,0.007447366,0.027647041,0.028579825
54,61,1803948,9506,9290,133877,114097,0.005269553,0.005149816,0.074213337,0.063248497
54,63,243076,1884,1753,5876,5755,0.007750662,0.007211736,0.02417351,0.023675723
54,65,315246,2436,2353,7411,7177,0.007727299,0.007464012,0.023508625,0.022766348
54,67,467136,3507,3150,12431,12266,0.00750745,0.006743218,0.026611094,0.026257878
54,69,787654,5398,5201,25225,25067,0.006853263,0.006603153,0.032025483,0.031824888
54,71,134184,871,873,3614,3101,0.006491087,0.006505992,0.026933166,0.023110058
54,73,136920,1093,977,4508,3010,0.007982764,0.007135554,0.032924335,0.02198364
54,75,156176,1046,937,4183,3653,0.006697572,0.005999641,0.026783885,0.023390278
54,77,606344,4108,4040,20459,16511,0.006775032,0.006662884,0.033741572,0.027230417
54,79,1012868,8825,8669,25467,24636,0.008712883,0.008558865,0.025143454,0.024323011
54,81,1412216,10352,9811,44598,39279,0.007330323,0.006947238,0.031580155,0.027813734
